TaskName,taskIntruct,filepath,blockNum,trialnum,fmriRun,fmriBlock,word,Stim,StimType,time_presented,TR,resp,RT,response
Quanto amichevole?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Paris Hilton/selected/im_02.jpg,3,1,1,1,Paris Hilton,Paris\nHilton,1,12.545391824322,5.0181567297288,,1.01290768250146,2
Quanto amichevole?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Bill Gates/selected/im_15.jpg,3,2,1,1,Bill Gates,Bill\nGates,1,15.1108703927875,6.04434815711502,,0.853748005698435,4
Quanto amichevole?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/George Clooney/selected/im_13.jpg,3,3,1,1,George Clooney,George\nClooney,1,17.6264488367815,7.0505795347126,,0.840441248808929,1
Quanto amichevole?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Silvio Berlusconi/selected/im_08.jpg,3,4,1,1,Silvio Berlusconi,Silvio\nBerlusconi,1,20.1420439623416,8.05681758493665,,0.824030009709531,1
Quanto amichevole?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Matteo Renzi/selected/im_14.jpg,3,5,1,1,Matteo Renzi,Matteo\nRenzi,1,22.6577229234663,9.06308916938651,,0.812061627693765,3
Quanto amichevole?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Barack Obama/selected/im_19.jpg,3,6,1,1,Barack Obama,Barack\nObama,1,25.173376648374,10.0693506593496,,0.798488393480511,2
Quanto amichevole?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/George Bush/selected/im_85.jpg,3,7,1,1,George Bush,George\nBush,1,27.6890393556641,11.0756157422657,,0.782926203319221,2
Quanto amichevole?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Michelle Obama/selected/im_15.jpg,3,8,1,1,Michelle Obama,Michelle\nObama,1,30.2046815317954,12.0818726127181,,0.748967667703255,2
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Campidoglio.jpg,14,1,1,2,Campidoglio,Campidoglio,2,45.0155707448102,18.0062282979241,,,
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Campidoglio.jpg,14,2,1,2,Campidoglio,Campidoglio,2,47.5312467118074,19.012498684723,,0.00151716704203864,1
