TaskName,taskIntruct,filepath,blockNum,trialnum,fmriRun,fmriBlock,word,Stim,StimType,time_presented,TR,resp,RT,response
Quanto attraente?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Michelle Hunziker/selected/im_12.jpg,2,4,1,6,Michelle Hunziker,Michelle\nHunziker,1,182.562145087471,73.0248580349886,,0.633918046110921,2
Quanto attraente?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Matt Damon/selected/im_19.jpg,2,5,1,6,Matt Damon,Matt\nDamon,1,185.077788613713,74.0311154454852,,0.69816844176421,2
Quanto attraente?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Giorgia Meloni/selected/im_49.jpg,2,6,1,6,Giorgia Meloni,Giorgia\nMeloni,1,187.593523247358,75.0374092989434,,0.84239146242362,1
Quanto attraente?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Matteo Renzi/selected/im_49.jpg,2,7,1,6,Matteo Renzi,Matteo\nRenzi,1,190.109226228666,76.0436904914663,,0.416696608066559,4
Quanto attraente?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Michelle Obama/selected/im_35.jpg,2,8,1,6,Michelle Obama,Michelle\nObama,1,192.624851790068,77.0499407160271,,0.821367894264768,2
Che lavoro fa?,1 = Presentatore TV/attore\n2 = Cantante/Musicista\n3 = Politico/Sportivo\n4 = Altro/Non so,People/Mike Tyson/selected/im_11.jpg,8,1,1,7,Mike Tyson,Mike\nTyson,1,207.519051285341,83.0076205141362,,1.48371102271267,3
Che lavoro fa?,1 = Presentatore TV/attore\n2 = Cantante/Musicista\n3 = Politico/Sportivo\n4 = Altro/Non so,People/Fiorello/selected/im_35.jpg,8,2,1,7,Fiorello,Fiorello,1,210.534664442448,84.2138657769792,,1.44869840455067,2
Che lavoro fa?,1 = Presentatore TV/attore\n2 = Cantante/Musicista\n3 = Politico/Sportivo\n4 = Altro/Non so,People/Matteo Salvini/selected/im_77.jpg,8,3,1,7,Matteo Salvini,Matteo\nSalvini,1,213.516739381495,85.4066957525982,,0.00147140596163808,3
Che lavoro fa?,1 = Presentatore TV/attore\n2 = Cantante/Musicista\n3 = Politico/Sportivo\n4 = Altro/Non so,People/Johnny Depp/selected/im_68.jpg,8,4,1,7,Johnny Depp,Johnny\nDepp,1,216.032460327644,86.4129841310576,,0.00149535908349208,1
Che lavoro fa?,1 = Presentatore TV/attore\n2 = Cantante/Musicista\n3 = Politico/Sportivo\n4 = Altro/Non so,People/Paolo Bonolis/selected/im_22.jpg,8,5,1,7,Paolo Bonolis,Paolo\nBonolis,1,218.548109842166,87.4192439368664,,1.22821934214517,2
Che lavoro fa?,1 = Presentatore TV/attore\n2 = Cantante/Musicista\n3 = Politico/Sportivo\n4 = Altro/Non so,People/Rihanna/selected/im_15.jpg,8,6,1,7,Rihanna,Rihanna,1,221.313667821549,88.5254671286195,,1.39282133538654,2
Che lavoro fa?,1 = Presentatore TV/attore\n2 = Cantante/Musicista\n3 = Politico/Sportivo\n4 = Altro/Non so,People/Arnold Schwarzenegger/selected/im_13.jpg,8,7,1,7,Arnold Schwarzenegger,Arnold\nSchwarzenegger,1,224.245881774241,89.6983527096963,,0.902660507292239,1
Che lavoro fa?,1 = Presentatore TV/attore\n2 = Cantante/Musicista\n3 = Politico/Sportivo\n4 = Altro/Non so,People/Matteo Renzi/selected/im_14.jpg,8,8,1,7,Matteo Renzi,Matteo\nRenzi,1,226.761546259462,90.7046185037849,,0.827419479019227,3
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Stonehenge.jpg,15,1,1,8,Stonehenge,Stonehenge,2,240.006394199923,96.0025576799693,,,
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Palazzo vecchio.jpg,15,2,1,8,Palazzo vecchio,Palazzo\nvecchio,2,242.522116857008,97.0088467428031,,0.407686385216948,2
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Palazzo vecchio.jpg,15,3,1,8,Palazzo vecchio,Palazzo\nvecchio,2,245.037760810983,98.0151043243932,,0.252141237862816,1
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/House of Parliament.jpg,15,4,1,8,House of Parliament,House\nof Parliament,2,247.553467641901,99.0213870567604,,0.196111467555966,2
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Mart.jpg,15,5,1,8,Mart,Mart,2,250.069147525557,100.027659010223,,0.200213867145067,2
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Piazza di Spagna.jpg,15,6,1,8,Piazza di Spagna,Piazza\ndi Spagna,2,252.584829120149,101.03393164806,,0.0647080713461037,2
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Piazza di Spagna.jpg,15,7,1,8,Piazza di Spagna,Piazza\ndi Spagna,2,255.100559048718,102.040223619487,,0.189868257837588,1
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Piazza San Pietro.jpg,15,8,1,8,Piazza San Pietro,Piazza\nSan Pietro,2,257.616204713631,103.046481885453,,0.453441977842886,2
Memoria remota?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Justin Bieber/selected/im_08.jpg,1,1,1,9,Justin Bieber,Justin\nBieber,1,272.510387099534,109.004154839813,,0.00151032978283183,4
Memoria remota?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Brad Pitt/selected/im_06.jpg,1,2,1,9,Brad Pitt,Brad\nPitt,1,275.026072116001,110.0104288464,,0.843752512939318,3
Memoria remota?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Bill Gates/selected/im_09.jpg,1,3,1,9,Bill Gates,Bill\nGates,1,277.541823859017,111.016729543607,,0.608183412463404,2
Memoria remota?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Barack Obama/selected/im_16.jpg,1,4,1,9,Barack Obama,Barack\nObama,1,280.057450275888,112.022980110355,,0.67266264596401,3
Memoria remota?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Tom Cruise/selected/im_21.jpg,1,5,1,9,Tom Cruise,Tom\nCruise,1,282.573181059925,113.02927242397,,0.85707814705529,2
Memoria remota?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Roberto Maroni/selected/im_10.jpg,1,6,1,9,Roberto Maroni,Roberto\nMaroni,1,285.088852816631,114.035541126652,,0.841697249668869,3
Memoria remota?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Donald Trump/selected/im_57.jpg,1,7,1,9,Donald Trump,Donald\nTrump,1,287.604533983489,115.041813593396,,0.465994268359282,4
Memoria remota?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Silvio Berlusconi/selected/im_05.jpg,1,8,1,9,Silvio Berlusconi,Silvio\nBerlusconi,1,290.120221994097,116.048088797639,,0.810879421704158,1
Quanti fatti ricordi?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Brad Pitt/selected/im_04.jpg,7,1,1,10,Brad Pitt,Brad\nPitt,1,305.014429616322,122.005771846529,,0.00155609735338658,2
Quanti fatti ricordi?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Romano Prodi/selected/im_05.jpg,7,2,1,10,Romano Prodi,Romano\nProdi,1,307.530186919885,123.012074767954,,0.901132640403375,3
Quanti fatti ricordi?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Matteo Salvini/selected/im_59.jpg,7,3,1,10,Matteo Salvini,Matteo\nSalvini,1,310.045792377774,124.01831695111,,0.895554557508149,3
Quanti fatti ricordi?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Fiorello/selected/im_77.jpg,7,4,1,10,Fiorello,Fiorello,1,312.561476111039,125.024590444416,,0.740751956884196,2
Quanti fatti ricordi?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Giorgio Napolitano/selected/im_07.jpg,7,5,1,10,Giorgio Napolitano,Giorgio\nNapolitano,1,315.077147867743,126.030859147097,,0.824548954189595,3
Quanti fatti ricordi?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Barack Obama/selected/im_11.jpg,7,6,1,10,Barack Obama,Barack\nObama,1,317.592855981864,127.037142392746,,0.725241456008007,4
Quanti fatti ricordi?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Angelina Jolie/selected/im_30.jpg,7,7,1,10,Angelina Jolie,Angelina\nJolie,1,320.108495658496,128.043398263399,,0.809193720859184,3
Quanti fatti ricordi?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Sabrina Ferilli/selected/im_11.jpg,7,8,1,10,Sabrina Ferilli,Sabrina\nFerilli,1,322.624305145642,129.049722058257,,0.6839526925869,3
Quanto affidabile?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Barack Obama/selected/im_06.jpg,4,1,1,11,Barack Obama,Barack\nObama,1,337.518402412421,135.007360964968,,1.72099961503955,3
Quanto affidabile?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Romano Prodi/selected/im_17.jpg,4,2,1,11,Romano Prodi,Romano\nProdi,1,340.767176098207,136.306870439283,,0.162015483982032,4
Quanto affidabile?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Michael Jackson/selected/im_15.jpg,4,3,1,11,Michael Jackson,Michael\nJackson,1,343.282790538517,137.313116215407,,0.14650241669915,2
Quanto affidabile?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Robin Williams/selected/im_14.jpg,4,4,1,11,Robin Williams,Robin\nWilliams,1,345.798511484665,138.319404593866,,0.132318747593672,2
Quanto affidabile?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Roberto Maroni/selected/im_37.jpg,4,5,1,11,Roberto Maroni,Roberto\nMaroni,1,348.314205911287,139.325682364515,,0.11691603575855,4
Quanto affidabile?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Bill Clinton/selected/im_27.jpg,4,6,1,11,Bill Clinton,Bill\nClinton,1,350.829887078147,140.331954831259,,0.103414602848716,3
Quanto affidabile?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Matteo Salvini/selected/im_71.jpg,4,7,1,11,Matteo Salvini,Matteo\nSalvini,1,353.345631121947,141.338252448779,,0.0880520980372239,3
Quanto affidabile?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Paris Hilton/selected/im_01.jpg,4,8,1,11,Paris Hilton,Paris\nHilton,1,355.861320843491,142.344528337396,,0.0728461439757666,3
Quanto amichevole?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Sandra Bullock/selected/im_18.jpg,3,1,1,12,Sandra Bullock,Sandra\nBullock,1,370.005789811368,148.002315924547,,1.39919115445446,2
Quanto amichevole?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Matteo Renzi/selected/im_14.jpg,3,2,1,12,Matteo Renzi,Matteo\nRenzi,1,372.93792891056,149.175171564224,,0.296851447879817,4
Quanto amichevole?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/George Bush/selected/im_05.jpg,3,3,1,12,George Bush,George\nBush,1,375.453602378202,150.181440951281,,0.478923392787692,3
Quanto amichevole?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Michelle Hunziker/selected/im_11.jpg,3,4,1,12,Michelle Hunziker,Michelle\nHunziker,1,377.969349843876,151.18773993755,,0.463936866419317,2
Quanto amichevole?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Rihanna/selected/im_13.jpg,3,5,1,12,Rihanna,Rihanna,1,380.485037854483,152.194015141793,,0.448307027672854,2
Quanto amichevole?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Hillary Clinton/selected/im_31.jpg,3,6,1,12,Hillary Clinton,Hillary\nClinton,1,383.000705333847,153.200282133539,,0.432462894050332,3
Quanto amichevole?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Angelino Alfano/selected/im_68.jpg,3,7,1,12,Angelino Alfano,Angelino\nAlfano,1,385.516361692116,154.206544676847,,0.417180803286101,4
Quanto amichevole?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Daniel Radcliffe/selected/im_07.jpg,3,8,1,12,Daniel Radcliffe,Daniel\nRadcliffe,1,388.032073655844,155.212829462338,,0.401684417640354,3
Quanto familiare?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Angelino Alfano/selected/im_65.jpg,5,1,1,13,Angelino Alfano,Angelino\nAlfano,1,402.509741648488,161.003896659395,,0.00150220283103408,4
Quanto familiare?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Matteo Salvini/selected/im_14.jpg,5,2,1,13,Matteo Salvini,Matteo\nSalvini,1,405.0254322255,162.0101728902,,0.908442619444031,3
Quanto familiare?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Laura Pausini/selected/im_15.jpg,5,3,1,13,Laura Pausini,Laura\nPausini,1,407.541164292741,163.016465717096,,0.893166516960264,3
Quanto familiare?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Silvio Berlusconi/selected/Silvio Berlusconi_2.jpg,5,4,1,13,Silvio Berlusconi,Silvio\nBerlusconi,1,410.056877111938,164.022750844775,,0.57768296334325,2
Quanto familiare?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Brad Pitt/selected/im_07.jpg,5,5,1,13,Brad Pitt,Brad\nPitt,1,412.572589503399,165.02903580136,,0.701537277043826,1
Quanto familiare?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Filippo Inzaghi/selected/im_14.jpg,5,6,1,13,Filippo Inzaghi,Filippo\nInzaghi,1,415.088186834339,166.035274733735,,0.846540485050355,3
Quanto familiare?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Justin Bieber/selected/im_06.jpg,5,7,1,13,Justin Bieber,Justin\nBieber,1,417.603850036357,167.041540014543,,0.592077077719296,4
Quanto familiare?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Michelle Hunziker/selected/im_24.jpg,5,8,1,13,Michelle Hunziker,Michelle\nHunziker,1,420.119528636811,168.047811454724,,0.436300953846512,2
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Teatro dell Opera.jpg,14,1,1,14,Teatro dell Opera,Teatro\ndell Opera,2,435.013737542238,174.005495016895,,,
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Teatro dell Opera.jpg,14,2,1,14,Teatro dell Opera,Teatro\ndell Opera,2,437.529450361435,175.011780144574,,0.00145857393363258,1
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Versailles.jpg,14,3,1,14,Versailles,Versailles,2,440.045149493135,176.018059797254,,0.00143932588980533,2
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Torre di Pisa.jpg,14,4,1,14,Torre di Pisa,Torre\ndi Pisa,2,442.560829376791,177.024331750716,,0.102815347105206,2
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Torre di Pisa.jpg,14,5,1,14,Torre di Pisa,Torre\ndi Pisa,2,445.076480602249,178.0305922409,,0.0869690748095309,1
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Mole Antonelliana.jpg,14,6,1,14,Mole Antonelliana,Mole\nAntonelliana,2,447.592159630436,179.036863852174,,0.393511698533985,2
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Tower Bridge.jpg,14,7,1,14,Tower Bridge,Tower\nBridge,2,450.107845074639,180.043138029856,,0.158204371444299,2
Stesso nome?,1 = nome diverso\n2 = Stesso nome,Monuments/Mart.jpg,14,8,1,14,Mart,Mart,2,452.623634886007,181.049453954403,,0.302379485863639,2
Cognome comune?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Bill Clinton/selected/im_27.jpg,10,1,1,15,Bill Clinton,Bill\nClinton,1,467.517780486762,187.007112194705,,0.00150776337795833,2
Cognome comune?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Roberto Maroni/selected/im_17.jpg,10,2,1,15,Roberto Maroni,Roberto\nMaroni,1,470.033406475897,188.013362590359,,0.867907096111594,4
Cognome comune?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Britney Spears/selected/im_24.jpg,10,3,1,15,Britney Spears,Britney\nSpears,1,472.549193293125,189.01967731725,,0.641748150048443,3
Cognome comune?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Matt Damon/selected/im_13.jpg,10,4,1,15,Matt Damon,Matt\nDamon,1,475.064808588904,190.025923435562,,0.866735104153122,3
Cognome comune?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Sandra Bullock/selected/im_12.jpg,10,5,1,15,Sandra Bullock,Sandra\nBullock,1,477.580531245989,191.032212498396,,0.771201505624049,3
Cognome comune?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Laura Pausini/selected/im_05.jpg,10,6,1,15,Laura Pausini,Laura\nPausini,1,480.096188459729,192.038475383892,,0.835627700073019,2
Cognome comune?,1 = Moltissimo\n2 = Molto\n3 = Poco\n4 = Pochissimo,People/Robin Williams/selected/im_14.jpg,10,7,1,15,Robin Williams,Robin\nWilliams,1,482.611839685187,193.044735874075,,0.820321228453395,2
